,Unnamed: 0,Unnamed: 0.1,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
2581,2581,2581,HHS Region 3,2 wk ahead,Bin,percent,7.2,7.3,1.9996090678489657e-06
2582,2582,2582,HHS Region 3,2 wk ahead,Bin,percent,7.3,7.4,1.9996090678489657e-06
2583,2583,2583,HHS Region 3,2 wk ahead,Bin,percent,7.4,7.5,1.9996090678489657e-06
2584,2584,2584,HHS Region 3,2 wk ahead,Bin,percent,7.5,7.6,1.9996090678489657e-06
2585,2585,2585,HHS Region 3,2 wk ahead,Bin,percent,7.6,7.7,1.9996090678489657e-06
2586,2586,2586,HHS Region 3,2 wk ahead,Bin,percent,7.7,7.8,1.9996090678489657e-06
2587,2587,2587,HHS Region 3,2 wk ahead,Bin,percent,7.8,7.9,1.9996090678489657e-06
2588,2588,2588,HHS Region 3,2 wk ahead,Bin,percent,7.9,8.0,1.9996090678489657e-06
2589,2589,2589,HHS Region 3,2 wk ahead,Bin,percent,8.0,8.1,1.9996090678489657e-06
2590,2590,2590,HHS Region 3,2 wk ahead,Bin,percent,8.1,8.2,1.9996090678489657e-06
2591,2591,2591,HHS Region 3,2 wk ahead,Bin,percent,8.2,8.3,1.9996090678489657e-06
2592,2592,2592,HHS Region 3,2 wk ahead,Bin,percent,8.3,8.4,1.9996090678489657e-06
2593,2593,2593,HHS Region 3,2 wk ahead,Bin,percent,8.4,8.5,1.9996090678489657e-06
2594,2594,2594,HHS Region 3,2 wk ahead,Bin,percent,8.5,8.6,1.9996090678489657e-06
2595,2595,2595,HHS Region 3,2 wk ahead,Bin,percent,8.6,8.7,1.9996090678489657e-06
2596,2596,2596,HHS Region 3,2 wk ahead,Bin,percent,8.7,8.8,1.9996090678489657e-06
2597,2597,2597,HHS Region 3,2 wk ahead,Bin,percent,8.8,8.9,1.9996090678489657e-06
2598,2598,2598,HHS Region 3,2 wk ahead,Bin,percent,8.9,9.0,1.9996090678489657e-06
2599,2599,2599,HHS Region 3,2 wk ahead,Bin,percent,9.0,9.1,1.9996090678489657e-06
2600,2600,2600,HHS Region 3,2 wk ahead,Bin,percent,9.1,9.2,1.9996090678489657e-06
2601,2601,2601,HHS Region 3,2 wk ahead,Bin,percent,9.2,9.3,1.9996090678489657e-06
2602,2602,2602,HHS Region 3,2 wk ahead,Bin,percent,9.3,9.4,1.9996090678489657e-06
2603,2603,2603,HHS Region 3,2 wk ahead,Bin,percent,9.4,9.5,1.9996090678489657e-06
2604,2604,2604,HHS Region 3,2 wk ahead,Bin,percent,9.5,9.6,1.9996090678489657e-06
2605,2605,2605,HHS Region 3,2 wk ahead,Bin,percent,9.6,9.7,1.9996090678489657e-06
2606,2606,2606,HHS Region 3,2 wk ahead,Bin,percent,9.7,9.8,1.9996090678489657e-06
2607,2607,2607,HHS Region 3,2 wk ahead,Bin,percent,9.8,9.9,1.9996090678489657e-06
2608,2608,2608,HHS Region 3,2 wk ahead,Bin,percent,9.9,10.0,1.9996090678489657e-06
2609,2609,2609,HHS Region 3,2 wk ahead,Bin,percent,10.0,10.1,1.9996090678489657e-06
2610,2610,2610,HHS Region 3,2 wk ahead,Bin,percent,10.1,10.2,1.9996090678489657e-06
2611,2611,2611,HHS Region 3,2 wk ahead,Bin,percent,10.2,10.3,1.9996090678489657e-06
2612,2612,2612,HHS Region 3,2 wk ahead,Bin,percent,10.3,10.4,1.9996090678489657e-06
2613,2613,2613,HHS Region 3,2 wk ahead,Bin,percent,10.4,10.5,1.9996090678489657e-06
2614,2614,2614,HHS Region 3,2 wk ahead,Bin,percent,10.5,10.6,1.9996090678489657e-06
2615,2615,2615,HHS Region 3,2 wk ahead,Bin,percent,10.6,10.7,1.9996090678489657e-06
2616,2616,2616,HHS Region 3,2 wk ahead,Bin,percent,10.7,10.8,1.9996090678489657e-06
2617,2617,2617,HHS Region 3,2 wk ahead,Bin,percent,10.8,10.9,1.9996090678489657e-06
2618,2618,2618,HHS Region 3,2 wk ahead,Bin,percent,10.9,11.0,1.9996090678489657e-06
2619,2619,2619,HHS Region 3,2 wk ahead,Bin,percent,11.0,11.1,1.9996090678489657e-06
2620,2620,2620,HHS Region 3,2 wk ahead,Bin,percent,11.1,11.2,1.9996090678489657e-06
2621,2621,2621,HHS Region 3,2 wk ahead,Bin,percent,11.2,11.3,1.9996090678489657e-06
2622,2622,2622,HHS Region 3,2 wk ahead,Bin,percent,11.3,11.4,1.9996090678489657e-06
2623,2623,2623,HHS Region 3,2 wk ahead,Bin,percent,11.4,11.5,1.9996090678489657e-06
2624,2624,2624,HHS Region 3,2 wk ahead,Bin,percent,11.5,11.6,1.9996090678489657e-06
2625,2625,2625,HHS Region 3,2 wk ahead,Bin,percent,11.6,11.7,1.9996090678489657e-06
2626,2626,2626,HHS Region 3,2 wk ahead,Bin,percent,11.7,11.8,1.9996090678489657e-06
2627,2627,2627,HHS Region 3,2 wk ahead,Bin,percent,11.8,11.9,1.9996090678489657e-06
2628,2628,2628,HHS Region 3,2 wk ahead,Bin,percent,11.9,12.0,1.9996090678489657e-06
2629,2629,2629,HHS Region 3,2 wk ahead,Bin,percent,12.0,12.1,1.9996090678489657e-06
2630,2630,2630,HHS Region 3,2 wk ahead,Bin,percent,12.1,12.2,1.9996090678489657e-06
2631,2631,2631,HHS Region 3,2 wk ahead,Bin,percent,12.2,12.3,1.9996090678489657e-06
2632,2632,2632,HHS Region 3,2 wk ahead,Bin,percent,12.3,12.4,1.9996090678489657e-06
2633,2633,2633,HHS Region 3,2 wk ahead,Bin,percent,12.4,12.5,1.9996090678489657e-06
2634,2634,2634,HHS Region 3,2 wk ahead,Bin,percent,12.5,12.6,1.9996090678489657e-06
2635,2635,2635,HHS Region 3,2 wk ahead,Bin,percent,12.6,12.7,1.9996090678489657e-06
2636,2636,2636,HHS Region 3,2 wk ahead,Bin,percent,12.7,12.8,1.9996090678489657e-06
2637,2637,2637,HHS Region 3,2 wk ahead,Bin,percent,12.8,12.9,1.9996090678489657e-06
2638,2638,2638,HHS Region 3,2 wk ahead,Bin,percent,12.9,13.0,1.9996090678489657e-06
2639,2639,2639,HHS Region 3,2 wk ahead,Bin,percent,13.0,100,1.9996090678489657e-06
2640,2640,2640,HHS Region 3,3 wk ahead,Point,percent,,,4.151978239685965
2641,2641,2641,HHS Region 3,3 wk ahead,Bin,percent,0.0,0.1,1.9996090678489653e-06
2642,2642,2642,HHS Region 3,3 wk ahead,Bin,percent,0.1,0.2,1.9996090678489653e-06
2643,2643,2643,HHS Region 3,3 wk ahead,Bin,percent,0.2,0.3,1.9996090678489653e-06
2644,2644,2644,HHS Region 3,3 wk ahead,Bin,percent,0.3,0.4,1.9996090678489653e-06
2645,2645,2645,HHS Region 3,3 wk ahead,Bin,percent,0.4,0.5,1.9996090678489653e-06
2646,2646,2646,HHS Region 3,3 wk ahead,Bin,percent,0.5,0.6,1.9996090678489653e-06
2647,2647,2647,HHS Region 3,3 wk ahead,Bin,percent,0.6,0.7,1.9996090678489653e-06
2648,2648,2648,HHS Region 3,3 wk ahead,Bin,percent,0.7,0.8,1.9996090678489653e-06
2649,2649,2649,HHS Region 3,3 wk ahead,Bin,percent,0.8,0.9,1.9996090678489653e-06
2650,2650,2650,HHS Region 3,3 wk ahead,Bin,percent,0.9,1.0,1.9996090678489653e-06
2651,2651,2651,HHS Region 3,3 wk ahead,Bin,percent,1.0,1.1,1.9996090678489653e-06
2652,2652,2652,HHS Region 3,3 wk ahead,Bin,percent,1.1,1.2,1.9996090678489653e-06
2653,2653,2653,HHS Region 3,3 wk ahead,Bin,percent,1.2,1.3,1.9996090678489653e-06
2654,2654,2654,HHS Region 3,3 wk ahead,Bin,percent,1.3,1.4,1.9996090678489653e-06
2655,2655,2655,HHS Region 3,3 wk ahead,Bin,percent,1.4,1.5,0.0020014757114920722
2656,2656,2656,HHS Region 3,3 wk ahead,Bin,percent,1.5,1.6,0.0010017376602799604
2657,2657,2657,HHS Region 3,3 wk ahead,Bin,percent,1.6,1.7,0.005000689865128407
2658,2658,2658,HHS Region 3,3 wk ahead,Bin,percent,1.7,1.8,0.010999118172401073
2659,2659,2659,HHS Region 3,3 wk ahead,Bin,percent,1.8,1.9,0.0129985942748253
2660,2660,2660,HHS Region 3,3 wk ahead,Bin,percent,1.9,2.0,0.026994926991794864
2661,2661,2661,HHS Region 3,3 wk ahead,Bin,percent,2.0,2.1,0.029994141145431197
2662,2662,2662,HHS Region 3,3 wk ahead,Bin,percent,2.1,2.2,0.031993617247855426
2663,2663,2663,HHS Region 3,3 wk ahead,Bin,percent,2.2,2.3,0.04898916411846132
2664,2664,2664,HHS Region 3,3 wk ahead,Bin,percent,2.3,2.4,0.06098602073300667
2665,2665,2665,HHS Region 3,3 wk ahead,Bin,percent,2.4,2.5,0.05898654463058243
2666,2666,2666,HHS Region 3,3 wk ahead,Bin,percent,2.5,2.6,0.07198313929633988
2667,2667,2667,HHS Region 3,3 wk ahead,Bin,percent,2.6,2.7,0.08298025785967314
2668,2668,2668,HHS Region 3,3 wk ahead,Bin,percent,2.7,2.8,0.08198051980846101
2669,2669,2669,HHS Region 3,3 wk ahead,Bin,percent,2.8,2.9,0.06298549683543088
2670,2670,2670,HHS Region 3,3 wk ahead,Bin,percent,2.9,3.0,0.05298811632330976
2671,2671,2671,HHS Region 3,3 wk ahead,Bin,percent,3.0,3.1,0.05298811632330976
2672,2672,2672,HHS Region 3,3 wk ahead,Bin,percent,3.1,3.2,0.04898916411846132
2673,2673,2673,HHS Region 3,3 wk ahead,Bin,percent,3.2,3.3,0.04199099775997655
2674,2674,2674,HHS Region 3,3 wk ahead,Bin,percent,3.3,3.4,0.031993617247855426
2675,2675,2675,HHS Region 3,3 wk ahead,Bin,percent,3.4,3.5,0.031993617247855426
2676,2676,2676,HHS Region 3,3 wk ahead,Bin,percent,3.5,3.6,0.022995974786946424
2677,2677,2677,HHS Region 3,3 wk ahead,Bin,percent,3.6,3.7,0.022995974786946424
2678,2678,2678,HHS Region 3,3 wk ahead,Bin,percent,3.7,3.8,0.022995974786946424
2679,2679,2679,HHS Region 3,3 wk ahead,Bin,percent,3.8,3.9,0.008999642069976851
2680,2680,2680,HHS Region 3,3 wk ahead,Bin,percent,3.9,4.0,0.006000427916340521
2681,2681,2681,HHS Region 3,3 wk ahead,Bin,percent,4.0,4.1,0.010999118172401073
2682,2682,2682,HHS Region 3,3 wk ahead,Bin,percent,4.1,4.2,0.007999904018764742
2683,2683,2683,HHS Region 3,3 wk ahead,Bin,percent,4.2,4.3,0.006000427916340521
2684,2684,2684,HHS Region 3,3 wk ahead,Bin,percent,4.3,4.4,0.006000427916340521
2685,2685,2685,HHS Region 3,3 wk ahead,Bin,percent,4.4,4.5,0.005000689865128407
2686,2686,2686,HHS Region 3,3 wk ahead,Bin,percent,4.5,4.6,0.0040009518139162955
2687,2687,2687,HHS Region 3,3 wk ahead,Bin,percent,4.6,4.7,0.0040009518139162955
2688,2688,2688,HHS Region 3,3 wk ahead,Bin,percent,4.7,4.8,0.003001213762704184
2689,2689,2689,HHS Region 3,3 wk ahead,Bin,percent,4.8,4.9,0.005000689865128407
2690,2690,2690,HHS Region 3,3 wk ahead,Bin,percent,4.9,5.0,0.005000689865128407
2691,2691,2691,HHS Region 3,3 wk ahead,Bin,percent,5.0,5.1,0.0010017376602799604
2692,2692,2692,HHS Region 3,3 wk ahead,Bin,percent,5.1,5.2,0.0020014757114920722
2693,2693,2693,HHS Region 3,3 wk ahead,Bin,percent,5.2,5.3,1.9996090678489653e-06
2694,2694,2694,HHS Region 3,3 wk ahead,Bin,percent,5.3,5.4,1.9996090678489653e-06
2695,2695,2695,HHS Region 3,3 wk ahead,Bin,percent,5.4,5.5,0.0020014757114920722
2696,2696,2696,HHS Region 3,3 wk ahead,Bin,percent,5.5,5.6,1.9996090678489653e-06
2697,2697,2697,HHS Region 3,3 wk ahead,Bin,percent,5.6,5.7,0.0010017376602799604
2698,2698,2698,HHS Region 3,3 wk ahead,Bin,percent,5.7,5.8,1.9996090678489653e-06
2699,2699,2699,HHS Region 3,3 wk ahead,Bin,percent,5.8,5.9,0.0010017376602799604
2700,2700,2700,HHS Region 3,3 wk ahead,Bin,percent,5.9,6.0,1.9996090678489653e-06
2701,2701,2701,HHS Region 3,3 wk ahead,Bin,percent,6.0,6.1,0.0010017376602799604
2702,2702,2702,HHS Region 3,3 wk ahead,Bin,percent,6.1,6.2,1.9996090678489653e-06
2703,2703,2703,HHS Region 3,3 wk ahead,Bin,percent,6.2,6.3,1.9996090678489653e-06
2704,2704,2704,HHS Region 3,3 wk ahead,Bin,percent,6.3,6.4,1.9996090678489653e-06
2705,2705,2705,HHS Region 3,3 wk ahead,Bin,percent,6.4,6.5,1.9996090678489653e-06
2706,2706,2706,HHS Region 3,3 wk ahead,Bin,percent,6.5,6.6,1.9996090678489653e-06
2707,2707,2707,HHS Region 3,3 wk ahead,Bin,percent,6.6,6.7,1.9996090678489653e-06
2708,2708,2708,HHS Region 3,3 wk ahead,Bin,percent,6.7,6.8,1.9996090678489653e-06
2709,2709,2709,HHS Region 3,3 wk ahead,Bin,percent,6.8,6.9,1.9996090678489653e-06
2710,2710,2710,HHS Region 3,3 wk ahead,Bin,percent,6.9,7.0,1.9996090678489653e-06
2711,2711,2711,HHS Region 3,3 wk ahead,Bin,percent,7.0,7.1,1.9996090678489653e-06
2712,2712,2712,HHS Region 3,3 wk ahead,Bin,percent,7.1,7.2,1.9996090678489653e-06
2713,2713,2713,HHS Region 3,3 wk ahead,Bin,percent,7.2,7.3,1.9996090678489653e-06
2714,2714,2714,HHS Region 3,3 wk ahead,Bin,percent,7.3,7.4,1.9996090678489653e-06
2715,2715,2715,HHS Region 3,3 wk ahead,Bin,percent,7.4,7.5,1.9996090678489653e-06
2716,2716,2716,HHS Region 3,3 wk ahead,Bin,percent,7.5,7.6,1.9996090678489653e-06
2717,2717,2717,HHS Region 3,3 wk ahead,Bin,percent,7.6,7.7,1.9996090678489653e-06
2718,2718,2718,HHS Region 3,3 wk ahead,Bin,percent,7.7,7.8,1.9996090678489653e-06
2719,2719,2719,HHS Region 3,3 wk ahead,Bin,percent,7.8,7.9,1.9996090678489653e-06
2720,2720,2720,HHS Region 3,3 wk ahead,Bin,percent,7.9,8.0,1.9996090678489653e-06
2721,2721,2721,HHS Region 3,3 wk ahead,Bin,percent,8.0,8.1,1.9996090678489653e-06
2722,2722,2722,HHS Region 3,3 wk ahead,Bin,percent,8.1,8.2,1.9996090678489653e-06
2723,2723,2723,HHS Region 3,3 wk ahead,Bin,percent,8.2,8.3,1.9996090678489653e-06
2724,2724,2724,HHS Region 3,3 wk ahead,Bin,percent,8.3,8.4,1.9996090678489653e-06
2725,2725,2725,HHS Region 3,3 wk ahead,Bin,percent,8.4,8.5,1.9996090678489653e-06
2726,2726,2726,HHS Region 3,3 wk ahead,Bin,percent,8.5,8.6,1.9996090678489653e-06
2727,2727,2727,HHS Region 3,3 wk ahead,Bin,percent,8.6,8.7,1.9996090678489653e-06
2728,2728,2728,HHS Region 3,3 wk ahead,Bin,percent,8.7,8.8,1.9996090678489653e-06
2729,2729,2729,HHS Region 3,3 wk ahead,Bin,percent,8.8,8.9,1.9996090678489653e-06
2730,2730,2730,HHS Region 3,3 wk ahead,Bin,percent,8.9,9.0,1.9996090678489653e-06
2731,2731,2731,HHS Region 3,3 wk ahead,Bin,percent,9.0,9.1,1.9996090678489653e-06
2732,2732,2732,HHS Region 3,3 wk ahead,Bin,percent,9.1,9.2,1.9996090678489653e-06
2733,2733,2733,HHS Region 3,3 wk ahead,Bin,percent,9.2,9.3,1.9996090678489653e-06
2734,2734,2734,HHS Region 3,3 wk ahead,Bin,percent,9.3,9.4,1.9996090678489653e-06
2735,2735,2735,HHS Region 3,3 wk ahead,Bin,percent,9.4,9.5,1.9996090678489653e-06
2736,2736,2736,HHS Region 3,3 wk ahead,Bin,percent,9.5,9.6,1.9996090678489653e-06
2737,2737,2737,HHS Region 3,3 wk ahead,Bin,percent,9.6,9.7,1.9996090678489653e-06
2738,2738,2738,HHS Region 3,3 wk ahead,Bin,percent,9.7,9.8,1.9996090678489653e-06
2739,2739,2739,HHS Region 3,3 wk ahead,Bin,percent,9.8,9.9,1.9996090678489653e-06
2740,2740,2740,HHS Region 3,3 wk ahead,Bin,percent,9.9,10.0,1.9996090678489653e-06
2741,2741,2741,HHS Region 3,3 wk ahead,Bin,percent,10.0,10.1,1.9996090678489653e-06
2742,2742,2742,HHS Region 3,3 wk ahead,Bin,percent,10.1,10.2,1.9996090678489653e-06
2743,2743,2743,HHS Region 3,3 wk ahead,Bin,percent,10.2,10.3,1.9996090678489653e-06
2744,2744,2744,HHS Region 3,3 wk ahead,Bin,percent,10.3,10.4,1.9996090678489653e-06
2745,2745,2745,HHS Region 3,3 wk ahead,Bin,percent,10.4,10.5,1.9996090678489653e-06
2746,2746,2746,HHS Region 3,3 wk ahead,Bin,percent,10.5,10.6,1.9996090678489653e-06
2747,2747,2747,HHS Region 3,3 wk ahead,Bin,percent,10.6,10.7,1.9996090678489653e-06
2748,2748,2748,HHS Region 3,3 wk ahead,Bin,percent,10.7,10.8,1.9996090678489653e-06
2749,2749,2749,HHS Region 3,3 wk ahead,Bin,percent,10.8,10.9,1.9996090678489653e-06
2750,2750,2750,HHS Region 3,3 wk ahead,Bin,percent,10.9,11.0,1.9996090678489653e-06
2751,2751,2751,HHS Region 3,3 wk ahead,Bin,percent,11.0,11.1,1.9996090678489653e-06
2752,2752,2752,HHS Region 3,3 wk ahead,Bin,percent,11.1,11.2,1.9996090678489653e-06
2753,2753,2753,HHS Region 3,3 wk ahead,Bin,percent,11.2,11.3,1.9996090678489653e-06
2754,2754,2754,HHS Region 3,3 wk ahead,Bin,percent,11.3,11.4,1.9996090678489653e-06
2755,2755,2755,HHS Region 3,3 wk ahead,Bin,percent,11.4,11.5,1.9996090678489653e-06
2756,2756,2756,HHS Region 3,3 wk ahead,Bin,percent,11.5,11.6,1.9996090678489653e-06
2757,2757,2757,HHS Region 3,3 wk ahead,Bin,percent,11.6,11.7,1.9996090678489653e-06
2758,2758,2758,HHS Region 3,3 wk ahead,Bin,percent,11.7,11.8,1.9996090678489653e-06
2759,2759,2759,HHS Region 3,3 wk ahead,Bin,percent,11.8,11.9,1.9996090678489653e-06
2760,2760,2760,HHS Region 3,3 wk ahead,Bin,percent,11.9,12.0,1.9996090678489653e-06
2761,2761,2761,HHS Region 3,3 wk ahead,Bin,percent,12.0,12.1,1.9996090678489653e-06
2762,2762,2762,HHS Region 3,3 wk ahead,Bin,percent,12.1,12.2,1.9996090678489653e-06
2763,2763,2763,HHS Region 3,3 wk ahead,Bin,percent,12.2,12.3,1.9996090678489653e-06
2764,2764,2764,HHS Region 3,3 wk ahead,Bin,percent,12.3,12.4,1.9996090678489653e-06
2765,2765,2765,HHS Region 3,3 wk ahead,Bin,percent,12.4,12.5,1.9996090678489653e-06
2766,2766,2766,HHS Region 3,3 wk ahead,Bin,percent,12.5,12.6,1.9996090678489653e-06
2767,2767,2767,HHS Region 3,3 wk ahead,Bin,percent,12.6,12.7,1.9996090678489653e-06
2768,2768,2768,HHS Region 3,3 wk ahead,Bin,percent,12.7,12.8,1.9996090678489653e-06
2769,2769,2769,HHS Region 3,3 wk ahead,Bin,percent,12.8,12.9,1.9996090678489653e-06
2770,2770,2770,HHS Region 3,3 wk ahead,Bin,percent,12.9,13.0,1.9996090678489653e-06
2771,2771,2771,HHS Region 3,3 wk ahead,Bin,percent,13.0,100,1.9996090678489653e-06
2772,2772,2772,HHS Region 3,4 wk ahead,Point,percent,,,3.9366079730326624
2773,2773,2773,HHS Region 3,4 wk ahead,Bin,percent,0.0,0.1,9.998700168978026e-07
2774,2774,2774,HHS Region 3,4 wk ahead,Bin,percent,0.1,0.2,9.998700168978026e-07
2775,2775,2775,HHS Region 3,4 wk ahead,Bin,percent,0.2,0.3,9.998700168978026e-07
2776,2776,2776,HHS Region 3,4 wk ahead,Bin,percent,0.3,0.4,9.998700168978026e-07
2777,2777,2777,HHS Region 3,4 wk ahead,Bin,percent,0.4,0.5,9.998700168978026e-07
2778,2778,2778,HHS Region 3,4 wk ahead,Bin,percent,0.5,0.6,9.998700168978026e-07
2779,2779,2779,HHS Region 3,4 wk ahead,Bin,percent,0.6,0.7,9.998700168978026e-07
2780,2780,2780,HHS Region 3,4 wk ahead,Bin,percent,0.7,0.8,9.998700168978026e-07
2781,2781,2781,HHS Region 3,4 wk ahead,Bin,percent,0.8,0.9,9.998700168978026e-07
2782,2782,2782,HHS Region 3,4 wk ahead,Bin,percent,0.9,1.0,9.998700168978026e-07
2783,2783,2783,HHS Region 3,4 wk ahead,Bin,percent,1.0,1.1,9.998700168978026e-07
2784,2784,2784,HHS Region 3,4 wk ahead,Bin,percent,1.1,1.2,9.998700168978026e-07
2785,2785,2785,HHS Region 3,4 wk ahead,Bin,percent,1.2,1.3,9.998700168978026e-07
2786,2786,2786,HHS Region 3,4 wk ahead,Bin,percent,1.3,1.4,0.0020007379040724704
2787,2787,2787,HHS Region 3,4 wk ahead,Bin,percent,1.4,1.5,0.001000868887044684
2788,2788,2788,HHS Region 3,4 wk ahead,Bin,percent,1.5,1.6,0.007000082989211402
2789,2789,2789,HHS Region 3,4 wk ahead,Bin,percent,1.6,1.7,0.004000475938128043
2790,2790,2790,HHS Region 3,4 wk ahead,Bin,percent,1.7,1.8,0.007999952006239187
2791,2791,2791,HHS Region 3,4 wk ahead,Bin,percent,1.8,1.9,0.010999559057322543
2792,2792,2792,HHS Region 3,4 wk ahead,Bin,percent,1.9,2.0,0.019998380210572625
2793,2793,2793,HHS Region 3,4 wk ahead,Bin,percent,2.0,2.1,0.02699746332976713
2794,2794,2794,HHS Region 3,4 wk ahead,Bin,percent,2.1,2.2,0.034996415465989424
2795,2795,2795,HHS Region 3,4 wk ahead,Bin,percent,2.2,2.3,0.05199418875546179
2796,2796,2796,HHS Region 3,4 wk ahead,Bin,percent,2.3,2.4,0.05699353384060073
2797,2797,2797,HHS Region 3,4 wk ahead,Bin,percent,2.4,2.5,0.04199549858518393
2798,2798,2798,HHS Region 3,4 wk ahead,Bin,percent,2.5,2.6,0.04499510563626728
2799,2799,2799,HHS Region 3,4 wk ahead,Bin,percent,2.6,2.7,0.045994974653295065
2800,2800,2800,HHS Region 3,4 wk ahead,Bin,percent,2.7,2.8,0.045994974653295065
2801,2801,2801,HHS Region 3,4 wk ahead,Bin,percent,2.8,2.9,0.050994319738434005
2802,2802,2802,HHS Region 3,4 wk ahead,Bin,percent,2.9,3.0,0.06499248597682301
2803,2803,2803,HHS Region 3,4 wk ahead,Bin,percent,3.0,3.1,0.045994974653295065
2804,2804,2804,HHS Region 3,4 wk ahead,Bin,percent,3.1,3.2,0.04499510563626728
2805,2805,2805,HHS Region 3,4 wk ahead,Bin,percent,3.2,3.3,0.03999576055112835
2806,2806,2806,HHS Region 3,4 wk ahead,Bin,percent,3.3,3.4,0.04199549858518393
2807,2807,2807,HHS Region 3,4 wk ahead,Bin,percent,3.4,3.5,0.029997070380850487
2808,2808,2808,HHS Region 3,4 wk ahead,Bin,percent,3.5,3.6,0.024997725295711558
2809,2809,2809,HHS Region 3,4 wk ahead,Bin,percent,3.6,3.7,0.02699746332976713
2810,2810,2810,HHS Region 3,4 wk ahead,Bin,percent,3.7,3.8,0.027997332346794915
2811,2811,2811,HHS Region 3,4 wk ahead,Bin,percent,3.8,3.9,0.01499903512543369
2812,2812,2812,HHS Region 3,4 wk ahead,Bin,percent,3.9,4.0,0.024997725295711558
2813,2813,2813,HHS Region 3,4 wk ahead,Bin,percent,4.0,4.1,0.00999969004029476
2814,2814,2814,HHS Region 3,4 wk ahead,Bin,percent,4.1,4.2,0.01899851119354484
2815,2815,2815,HHS Region 3,4 wk ahead,Bin,percent,4.2,4.3,0.016998773159489264
2816,2816,2816,HHS Region 3,4 wk ahead,Bin,percent,4.3,4.4,0.00999969004029476
2817,2817,2817,HHS Region 3,4 wk ahead,Bin,percent,4.4,4.5,0.010999559057322543
2818,2818,2818,HHS Region 3,4 wk ahead,Bin,percent,4.5,4.6,0.01499903512543369
2819,2819,2819,HHS Region 3,4 wk ahead,Bin,percent,4.6,4.7,0.008999821023266973
2820,2820,2820,HHS Region 3,4 wk ahead,Bin,percent,4.7,4.8,0.008999821023266973
2821,2821,2821,HHS Region 3,4 wk ahead,Bin,percent,4.8,4.9,0.007000082989211402
2822,2822,2822,HHS Region 3,4 wk ahead,Bin,percent,4.9,5.0,0.006000213972183617
2823,2823,2823,HHS Region 3,4 wk ahead,Bin,percent,5.0,5.1,0.005000344955155829
2824,2824,2824,HHS Region 3,4 wk ahead,Bin,percent,5.1,5.2,0.001000868887044684
2825,2825,2825,HHS Region 3,4 wk ahead,Bin,percent,5.2,5.3,0.006000213972183617
2826,2826,2826,HHS Region 3,4 wk ahead,Bin,percent,5.3,5.4,0.0020007379040724704
2827,2827,2827,HHS Region 3,4 wk ahead,Bin,percent,5.4,5.5,0.004000475938128043
2828,2828,2828,HHS Region 3,4 wk ahead,Bin,percent,5.5,5.6,9.998700168978026e-07
2829,2829,2829,HHS Region 3,4 wk ahead,Bin,percent,5.6,5.7,0.004000475938128043
2830,2830,2830,HHS Region 3,4 wk ahead,Bin,percent,5.7,5.8,0.0020007379040724704
2831,2831,2831,HHS Region 3,4 wk ahead,Bin,percent,5.8,5.9,0.001000868887044684
2832,2832,2832,HHS Region 3,4 wk ahead,Bin,percent,5.9,6.0,0.003000606921100257
2833,2833,2833,HHS Region 3,4 wk ahead,Bin,percent,6.0,6.1,0.0020007379040724704
2834,2834,2834,HHS Region 3,4 wk ahead,Bin,percent,6.1,6.2,0.001000868887044684
2835,2835,2835,HHS Region 3,4 wk ahead,Bin,percent,6.2,6.3,9.998700168978026e-07
2836,2836,2836,HHS Region 3,4 wk ahead,Bin,percent,6.3,6.4,9.998700168978026e-07
2837,2837,2837,HHS Region 3,4 wk ahead,Bin,percent,6.4,6.5,0.0020007379040724704
2838,2838,2838,HHS Region 3,4 wk ahead,Bin,percent,6.5,6.6,0.0020007379040724704
2839,2839,2839,HHS Region 3,4 wk ahead,Bin,percent,6.6,6.7,0.001000868887044684
2840,2840,2840,HHS Region 3,4 wk ahead,Bin,percent,6.7,6.8,0.0020007379040724704
2841,2841,2841,HHS Region 3,4 wk ahead,Bin,percent,6.8,6.9,0.001000868887044684
2842,2842,2842,HHS Region 3,4 wk ahead,Bin,percent,6.9,7.0,9.998700168978026e-07
2843,2843,2843,HHS Region 3,4 wk ahead,Bin,percent,7.0,7.1,0.0020007379040724704
2844,2844,2844,HHS Region 3,4 wk ahead,Bin,percent,7.1,7.2,9.998700168978026e-07
2845,2845,2845,HHS Region 3,4 wk ahead,Bin,percent,7.2,7.3,0.001000868887044684
2846,2846,2846,HHS Region 3,4 wk ahead,Bin,percent,7.3,7.4,9.998700168978026e-07
2847,2847,2847,HHS Region 3,4 wk ahead,Bin,percent,7.4,7.5,9.998700168978026e-07
2848,2848,2848,HHS Region 3,4 wk ahead,Bin,percent,7.5,7.6,0.001000868887044684
2849,2849,2849,HHS Region 3,4 wk ahead,Bin,percent,7.6,7.7,9.998700168978026e-07
2850,2850,2850,HHS Region 3,4 wk ahead,Bin,percent,7.7,7.8,9.998700168978026e-07
