,Unnamed: 0,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
11465,11465,California,3 wk ahead,Bin,percent,11.2,11.3,9.987016878058522e-06
11466,11466,California,3 wk ahead,Bin,percent,11.3,11.4,9.987016878058522e-06
11467,11467,California,3 wk ahead,Bin,percent,11.4,11.5,9.987016878058522e-06
11468,11468,California,3 wk ahead,Bin,percent,11.5,11.6,9.987016878058522e-06
11469,11469,California,3 wk ahead,Bin,percent,11.6,11.7,9.987016878058522e-06
11470,11470,California,3 wk ahead,Bin,percent,11.7,11.8,9.987016878058522e-06
11471,11471,California,3 wk ahead,Bin,percent,11.8,11.9,9.987016878058522e-06
11472,11472,California,3 wk ahead,Bin,percent,11.9,12.0,9.987016878058522e-06
11473,11473,California,3 wk ahead,Bin,percent,12.0,12.1,9.987016878058522e-06
11474,11474,California,3 wk ahead,Bin,percent,12.1,12.2,9.987016878058522e-06
11475,11475,California,3 wk ahead,Bin,percent,12.2,12.3,9.987016878058522e-06
11476,11476,California,3 wk ahead,Bin,percent,12.3,12.4,9.987016878058522e-06
11477,11477,California,3 wk ahead,Bin,percent,12.4,12.5,9.987016878058522e-06
11478,11478,California,3 wk ahead,Bin,percent,12.5,12.6,9.987016878058522e-06
11479,11479,California,3 wk ahead,Bin,percent,12.6,12.7,9.987016878058522e-06
11480,11480,California,3 wk ahead,Bin,percent,12.7,12.8,9.987016878058522e-06
11481,11481,California,3 wk ahead,Bin,percent,12.8,12.9,9.987016878058522e-06
11482,11482,California,3 wk ahead,Bin,percent,12.9,13.0,9.987016878058522e-06
11483,11483,California,3 wk ahead,Bin,percent,13.0,100,9.987016878058522e-06
11484,11484,California,4 wk ahead,Point,percent,,,1.6832217123315676
11485,11485,California,4 wk ahead,Bin,percent,0.0,0.1,9.987016878058524e-06
11486,11486,California,4 wk ahead,Bin,percent,0.1,0.2,9.987016878058524e-06
11487,11487,California,4 wk ahead,Bin,percent,0.2,0.3,9.987016878058524e-06
11488,11488,California,4 wk ahead,Bin,percent,0.3,0.4,9.987016878058524e-06
11489,11489,California,4 wk ahead,Bin,percent,0.4,0.5,9.987016878058524e-06
11490,11490,California,4 wk ahead,Bin,percent,0.5,0.6,9.987016878058524e-06
11491,11491,California,4 wk ahead,Bin,percent,0.6,0.7,9.987016878058524e-06
11492,11492,California,4 wk ahead,Bin,percent,0.7,0.8,9.987016878058524e-06
11493,11493,California,4 wk ahead,Bin,percent,0.8,0.9,9.987016878058524e-06
11494,11494,California,4 wk ahead,Bin,percent,0.9,1.0,9.987016878058524e-06
11495,11495,California,4 wk ahead,Bin,percent,1.0,1.1,9.987016878058524e-06
11496,11496,California,4 wk ahead,Bin,percent,1.1,1.2,0.003006062119244981
11497,11497,California,4 wk ahead,Bin,percent,1.2,1.3,0.012992979127134723
11498,11498,California,4 wk ahead,Bin,percent,1.3,1.4,0.04794718865474882
11499,11499,California,4 wk ahead,Bin,percent,1.4,1.5,0.09089093178867473
11500,11500,California,4 wk ahead,Bin,percent,1.5,1.6,0.1538085089383801
11501,11501,California,4 wk ahead,Bin,percent,1.6,1.7,0.157803275741536
11502,11502,California,4 wk ahead,Bin,percent,1.7,1.8,0.15480720063916906
11503,11503,California,4 wk ahead,Bin,percent,1.8,1.9,0.14981374213522422
11504,11504,California,4 wk ahead,Bin,percent,1.9,2.0,0.08589747328472984
11505,11505,California,4 wk ahead,Bin,percent,2.0,2.1,0.05393933885948268
11506,11506,California,4 wk ahead,Bin,percent,2.1,2.2,0.03496419654449217
11507,11507,California,4 wk ahead,Bin,percent,2.2,2.3,0.023978587835813442
11508,11508,California,4 wk ahead,Bin,percent,2.3,2.4,0.009996904024767802
11509,11509,California,4 wk ahead,Bin,percent,2.4,2.5,0.006002137221611904
11510,11510,California,4 wk ahead,Bin,percent,2.5,2.6,0.004004753820033955
11511,11511,California,4 wk ahead,Bin,percent,2.6,2.7,0.004004753820033955
11512,11512,California,4 wk ahead,Bin,percent,2.7,2.8,0.0010086787176670326
11513,11513,California,4 wk ahead,Bin,percent,2.8,2.9,9.987016878058524e-06
11514,11514,California,4 wk ahead,Bin,percent,2.9,3.0,0.002007370418456007
11515,11515,California,4 wk ahead,Bin,percent,3.0,3.1,0.0010086787176670326
11516,11516,California,4 wk ahead,Bin,percent,3.1,3.2,0.0010086787176670326
11517,11517,California,4 wk ahead,Bin,percent,3.2,3.3,9.987016878058524e-06
11518,11518,California,4 wk ahead,Bin,percent,3.3,3.4,9.987016878058524e-06
11519,11519,California,4 wk ahead,Bin,percent,3.4,3.5,9.987016878058524e-06
11520,11520,California,4 wk ahead,Bin,percent,3.5,3.6,9.987016878058524e-06
11521,11521,California,4 wk ahead,Bin,percent,3.6,3.7,9.987016878058524e-06
11522,11522,California,4 wk ahead,Bin,percent,3.7,3.8,9.987016878058524e-06
11523,11523,California,4 wk ahead,Bin,percent,3.8,3.9,9.987016878058524e-06
11524,11524,California,4 wk ahead,Bin,percent,3.9,4.0,9.987016878058524e-06
11525,11525,California,4 wk ahead,Bin,percent,4.0,4.1,9.987016878058524e-06
11526,11526,California,4 wk ahead,Bin,percent,4.1,4.2,9.987016878058524e-06
11527,11527,California,4 wk ahead,Bin,percent,4.2,4.3,9.987016878058524e-06
11528,11528,California,4 wk ahead,Bin,percent,4.3,4.4,9.987016878058524e-06
11529,11529,California,4 wk ahead,Bin,percent,4.4,4.5,9.987016878058524e-06
11530,11530,California,4 wk ahead,Bin,percent,4.5,4.6,9.987016878058524e-06
11531,11531,California,4 wk ahead,Bin,percent,4.6,4.7,9.987016878058524e-06
11532,11532,California,4 wk ahead,Bin,percent,4.7,4.8,9.987016878058524e-06
11533,11533,California,4 wk ahead,Bin,percent,4.8,4.9,9.987016878058524e-06
11534,11534,California,4 wk ahead,Bin,percent,4.9,5.0,9.987016878058524e-06
11535,11535,California,4 wk ahead,Bin,percent,5.0,5.1,9.987016878058524e-06
11536,11536,California,4 wk ahead,Bin,percent,5.1,5.2,9.987016878058524e-06
11537,11537,California,4 wk ahead,Bin,percent,5.2,5.3,9.987016878058524e-06
11538,11538,California,4 wk ahead,Bin,percent,5.3,5.4,9.987016878058524e-06
11539,11539,California,4 wk ahead,Bin,percent,5.4,5.5,9.987016878058524e-06
11540,11540,California,4 wk ahead,Bin,percent,5.5,5.6,9.987016878058524e-06
11541,11541,California,4 wk ahead,Bin,percent,5.6,5.7,9.987016878058524e-06
11542,11542,California,4 wk ahead,Bin,percent,5.7,5.8,9.987016878058524e-06
11543,11543,California,4 wk ahead,Bin,percent,5.8,5.9,9.987016878058524e-06
11544,11544,California,4 wk ahead,Bin,percent,5.9,6.0,9.987016878058524e-06
11545,11545,California,4 wk ahead,Bin,percent,6.0,6.1,9.987016878058524e-06
11546,11546,California,4 wk ahead,Bin,percent,6.1,6.2,9.987016878058524e-06
11547,11547,California,4 wk ahead,Bin,percent,6.2,6.3,9.987016878058524e-06
11548,11548,California,4 wk ahead,Bin,percent,6.3,6.4,9.987016878058524e-06
11549,11549,California,4 wk ahead,Bin,percent,6.4,6.5,9.987016878058524e-06
11550,11550,California,4 wk ahead,Bin,percent,6.5,6.6,9.987016878058524e-06
11551,11551,California,4 wk ahead,Bin,percent,6.6,6.7,9.987016878058524e-06
11552,11552,California,4 wk ahead,Bin,percent,6.7,6.8,9.987016878058524e-06
11553,11553,California,4 wk ahead,Bin,percent,6.8,6.9,9.987016878058524e-06
11554,11554,California,4 wk ahead,Bin,percent,6.9,7.0,9.987016878058524e-06
11555,11555,California,4 wk ahead,Bin,percent,7.0,7.1,9.987016878058524e-06
11556,11556,California,4 wk ahead,Bin,percent,7.1,7.2,9.987016878058524e-06
11557,11557,California,4 wk ahead,Bin,percent,7.2,7.3,9.987016878058524e-06
11558,11558,California,4 wk ahead,Bin,percent,7.3,7.4,9.987016878058524e-06
11559,11559,California,4 wk ahead,Bin,percent,7.4,7.5,9.987016878058524e-06
11560,11560,California,4 wk ahead,Bin,percent,7.5,7.6,9.987016878058524e-06
11561,11561,California,4 wk ahead,Bin,percent,7.6,7.7,9.987016878058524e-06
11562,11562,California,4 wk ahead,Bin,percent,7.7,7.8,9.987016878058524e-06
11563,11563,California,4 wk ahead,Bin,percent,7.8,7.9,9.987016878058524e-06
11564,11564,California,4 wk ahead,Bin,percent,7.9,8.0,9.987016878058524e-06
11565,11565,California,4 wk ahead,Bin,percent,8.0,8.1,9.987016878058524e-06
11566,11566,California,4 wk ahead,Bin,percent,8.1,8.2,9.987016878058524e-06
11567,11567,California,4 wk ahead,Bin,percent,8.2,8.3,9.987016878058524e-06
11568,11568,California,4 wk ahead,Bin,percent,8.3,8.4,9.987016878058524e-06
11569,11569,California,4 wk ahead,Bin,percent,8.4,8.5,9.987016878058524e-06
11570,11570,California,4 wk ahead,Bin,percent,8.5,8.6,9.987016878058524e-06
11571,11571,California,4 wk ahead,Bin,percent,8.6,8.7,9.987016878058524e-06
11572,11572,California,4 wk ahead,Bin,percent,8.7,8.8,9.987016878058524e-06
11573,11573,California,4 wk ahead,Bin,percent,8.8,8.9,9.987016878058524e-06
11574,11574,California,4 wk ahead,Bin,percent,8.9,9.0,9.987016878058524e-06
11575,11575,California,4 wk ahead,Bin,percent,9.0,9.1,9.987016878058524e-06
11576,11576,California,4 wk ahead,Bin,percent,9.1,9.2,9.987016878058524e-06
11577,11577,California,4 wk ahead,Bin,percent,9.2,9.3,9.987016878058524e-06
11578,11578,California,4 wk ahead,Bin,percent,9.3,9.4,9.987016878058524e-06
11579,11579,California,4 wk ahead,Bin,percent,9.4,9.5,9.987016878058524e-06
11580,11580,California,4 wk ahead,Bin,percent,9.5,9.6,9.987016878058524e-06
11581,11581,California,4 wk ahead,Bin,percent,9.6,9.7,9.987016878058524e-06
11582,11582,California,4 wk ahead,Bin,percent,9.7,9.8,9.987016878058524e-06
11583,11583,California,4 wk ahead,Bin,percent,9.8,9.9,9.987016878058524e-06
11584,11584,California,4 wk ahead,Bin,percent,9.9,10.0,9.987016878058524e-06
11585,11585,California,4 wk ahead,Bin,percent,10.0,10.1,9.987016878058524e-06
11586,11586,California,4 wk ahead,Bin,percent,10.1,10.2,9.987016878058524e-06
11587,11587,California,4 wk ahead,Bin,percent,10.2,10.3,9.987016878058524e-06
11588,11588,California,4 wk ahead,Bin,percent,10.3,10.4,9.987016878058524e-06
11589,11589,California,4 wk ahead,Bin,percent,10.4,10.5,9.987016878058524e-06
11590,11590,California,4 wk ahead,Bin,percent,10.5,10.6,9.987016878058524e-06
11591,11591,California,4 wk ahead,Bin,percent,10.6,10.7,9.987016878058524e-06
11592,11592,California,4 wk ahead,Bin,percent,10.7,10.8,9.987016878058524e-06
11593,11593,California,4 wk ahead,Bin,percent,10.8,10.9,9.987016878058524e-06
11594,11594,California,4 wk ahead,Bin,percent,10.9,11.0,9.987016878058524e-06
11595,11595,California,4 wk ahead,Bin,percent,11.0,11.1,9.987016878058524e-06
11596,11596,California,4 wk ahead,Bin,percent,11.1,11.2,9.987016878058524e-06
11597,11597,California,4 wk ahead,Bin,percent,11.2,11.3,9.987016878058524e-06
11598,11598,California,4 wk ahead,Bin,percent,11.3,11.4,9.987016878058524e-06
11599,11599,California,4 wk ahead,Bin,percent,11.4,11.5,9.987016878058524e-06
11600,11600,California,4 wk ahead,Bin,percent,11.5,11.6,9.987016878058524e-06
11601,11601,California,4 wk ahead,Bin,percent,11.6,11.7,9.987016878058524e-06
11602,11602,California,4 wk ahead,Bin,percent,11.7,11.8,9.987016878058524e-06
11603,11603,California,4 wk ahead,Bin,percent,11.8,11.9,9.987016878058524e-06
11604,11604,California,4 wk ahead,Bin,percent,11.9,12.0,9.987016878058524e-06
11605,11605,California,4 wk ahead,Bin,percent,12.0,12.1,9.987016878058524e-06
11606,11606,California,4 wk ahead,Bin,percent,12.1,12.2,9.987016878058524e-06
11607,11607,California,4 wk ahead,Bin,percent,12.2,12.3,9.987016878058524e-06
11608,11608,California,4 wk ahead,Bin,percent,12.3,12.4,9.987016878058524e-06
11609,11609,California,4 wk ahead,Bin,percent,12.4,12.5,9.987016878058524e-06
11610,11610,California,4 wk ahead,Bin,percent,12.5,12.6,9.987016878058524e-06
11611,11611,California,4 wk ahead,Bin,percent,12.6,12.7,9.987016878058524e-06
11612,11612,California,4 wk ahead,Bin,percent,12.7,12.8,9.987016878058524e-06
11613,11613,California,4 wk ahead,Bin,percent,12.8,12.9,9.987016878058524e-06
11614,11614,California,4 wk ahead,Bin,percent,12.9,13.0,9.987016878058524e-06
11615,11615,California,4 wk ahead,Bin,percent,13.0,100,9.987016878058524e-06
11616,11616,Colorado,Season onset,Bin,week,none,none,0.029411765
11617,11617,Colorado,Season onset,Bin,week,40,41,0.029411765
11618,11618,Colorado,Season onset,Bin,week,41,42,0.029411765
11619,11619,Colorado,Season onset,Bin,week,42,43,0.029411765
11620,11620,Colorado,Season onset,Bin,week,43,44,0.029411765
11621,11621,Colorado,Season onset,Bin,week,44,45,0.029411765
11622,11622,Colorado,Season onset,Bin,week,45,46,0.029411765
11623,11623,Colorado,Season onset,Bin,week,46,47,0.029411765
11624,11624,Colorado,Season onset,Bin,week,47,48,0.029411765
11625,11625,Colorado,Season onset,Bin,week,48,49,0.029411765
11626,11626,Colorado,Season onset,Bin,week,49,50,0.029411765
11627,11627,Colorado,Season onset,Bin,week,50,51,0.029411765
11628,11628,Colorado,Season onset,Bin,week,51,52,0.029411765
11629,11629,Colorado,Season onset,Bin,week,52,53,0.029411765
11630,11630,Colorado,Season onset,Bin,week,1,2,0.0765
11631,11631,Colorado,Season onset,Bin,week,2,3,0.0765
11632,11632,Colorado,Season onset,Bin,week,3,4,0.0765
11633,11633,Colorado,Season onset,Bin,week,4,5,0.0765
11634,11634,Colorado,Season onset,Bin,week,5,6,0.0765
11635,11635,Colorado,Season onset,Bin,week,6,7,0.0765
11636,11636,Colorado,Season onset,Bin,week,7,8,0.0765
11637,11637,Colorado,Season onset,Bin,week,8,9,0.0765
11638,11638,Colorado,Season onset,Bin,week,9,10,0.0765
11639,11639,Colorado,Season onset,Bin,week,10,11,0.0765
11640,11640,Colorado,Season onset,Bin,week,11,12,0.0765
11641,11641,Colorado,Season onset,Bin,week,12,13,0.0765
11642,11642,Colorado,Season onset,Bin,week,13,14,0.0765
11643,11643,Colorado,Season onset,Bin,week,14,15,0.0765
11644,11644,Colorado,Season onset,Bin,week,15,16,0.0765
11645,11645,Colorado,Season onset,Bin,week,16,17,0.0765
11646,11646,Colorado,Season onset,Bin,week,17,18,0.0765
11647,11647,Colorado,Season onset,Bin,week,18,19,0.0765
11648,11648,Colorado,Season onset,Bin,week,19,20,0.0765
11649,11649,Colorado,Season onset,Bin,week,20,21,0.0765
11650,11650,Colorado,Season peak week,Bin,week,40,41,0.03030303
11651,11651,Colorado,Season peak week,Bin,week,41,42,0.03030303
11652,11652,Colorado,Season peak week,Bin,week,42,43,0.03030303
11653,11653,Colorado,Season peak week,Bin,week,43,44,0.03030303
11654,11654,Colorado,Season peak week,Bin,week,44,45,0.03030303
11655,11655,Colorado,Season peak week,Bin,week,45,46,0.03030303
11656,11656,Colorado,Season peak week,Bin,week,46,47,0.03030303
11657,11657,Colorado,Season peak week,Bin,week,47,48,0.03030303
11658,11658,Colorado,Season peak week,Bin,week,48,49,0.03030303
11659,11659,Colorado,Season peak week,Bin,week,49,50,0.03030303
11660,11660,Colorado,Season peak week,Bin,week,50,51,0.03030303
11661,11661,Colorado,Season peak week,Bin,week,51,52,0.03030303
11662,11662,Colorado,Season peak week,Bin,week,52,53,0.03030303
11663,11663,Colorado,Season peak week,Bin,week,1,2,0.03030303
11664,11664,Colorado,Season peak week,Bin,week,2,3,0.03030303
11665,11665,Colorado,Season peak week,Bin,week,3,4,0.03030303
11666,11666,Colorado,Season peak week,Bin,week,4,5,0.03030303
11667,11667,Colorado,Season peak week,Bin,week,5,6,0.03030303
11668,11668,Colorado,Season peak week,Bin,week,6,7,0.03030303
11669,11669,Colorado,Season peak week,Bin,week,7,8,0.03030303
11670,11670,Colorado,Season peak week,Bin,week,8,9,0.03030303
11671,11671,Colorado,Season peak week,Bin,week,9,10,0.03030303
11672,11672,Colorado,Season peak week,Bin,week,10,11,0.03030303
11673,11673,Colorado,Season peak week,Bin,week,11,12,0.03030303
11674,11674,Colorado,Season peak week,Bin,week,12,13,0.03030303
11675,11675,Colorado,Season peak week,Bin,week,13,14,0.03030303
11676,11676,Colorado,Season peak week,Bin,week,14,15,0.03030303
11677,11677,Colorado,Season peak week,Bin,week,15,16,0.03030303
11678,11678,Colorado,Season peak week,Bin,week,16,17,0.03030303
11679,11679,Colorado,Season peak week,Bin,week,17,18,0.03030303
11680,11680,Colorado,Season peak week,Bin,week,18,19,0.03030303
11681,11681,Colorado,Season peak week,Bin,week,19,20,0.03030303
11682,11682,Colorado,Season peak week,Bin,week,20,21,0.03030303
11683,11683,Colorado,Season peak percentage,Bin,percent,0.0,0.1,0.007633588
11684,11684,Colorado,Season peak percentage,Bin,percent,0.1,0.2,0.007633588
11685,11685,Colorado,Season peak percentage,Bin,percent,0.2,0.3,0.007633588
11686,11686,Colorado,Season peak percentage,Bin,percent,0.3,0.4,0.007633588
11687,11687,Colorado,Season peak percentage,Bin,percent,0.4,0.5,0.007633588
11688,11688,Colorado,Season peak percentage,Bin,percent,0.5,0.6,0.007633588
11689,11689,Colorado,Season peak percentage,Bin,percent,0.6,0.7,0.007633588
11690,11690,Colorado,Season peak percentage,Bin,percent,0.7,0.8,0.007633588
11691,11691,Colorado,Season peak percentage,Bin,percent,0.8,0.9,0.007633588
11692,11692,Colorado,Season peak percentage,Bin,percent,0.9,1.0,0.007633588
11693,11693,Colorado,Season peak percentage,Bin,percent,1.0,1.1,0.007633588
11694,11694,Colorado,Season peak percentage,Bin,percent,1.1,1.2,0.007633588
11695,11695,Colorado,Season peak percentage,Bin,percent,1.2,1.3,0.007633588
11696,11696,Colorado,Season peak percentage,Bin,percent,1.3,1.4,0.007633588
11697,11697,Colorado,Season peak percentage,Bin,percent,1.4,1.5,0.007633588
11698,11698,Colorado,Season peak percentage,Bin,percent,1.5,1.6,0.007633588
11699,11699,Colorado,Season peak percentage,Bin,percent,1.6,1.7,0.007633588
11700,11700,Colorado,Season peak percentage,Bin,percent,1.7,1.8,0.007633588
11701,11701,Colorado,Season peak percentage,Bin,percent,1.8,1.9,0.007633588
11702,11702,Colorado,Season peak percentage,Bin,percent,1.9,2.0,0.007633588
11703,11703,Colorado,Season peak percentage,Bin,percent,2.0,2.1,0.007633588
11704,11704,Colorado,Season peak percentage,Bin,percent,2.1,2.2,0.007633588
11705,11705,Colorado,Season peak percentage,Bin,percent,2.2,2.3,0.007633588
11706,11706,Colorado,Season peak percentage,Bin,percent,2.3,2.4,0.007633588
11707,11707,Colorado,Season peak percentage,Bin,percent,2.4,2.5,0.007633588
11708,11708,Colorado,Season peak percentage,Bin,percent,2.5,2.6,0.007633588
11709,11709,Colorado,Season peak percentage,Bin,percent,2.6,2.7,0.007633588
11710,11710,Colorado,Season peak percentage,Bin,percent,2.7,2.8,0.007633588
11711,11711,Colorado,Season peak percentage,Bin,percent,2.8,2.9,0.007633588
11712,11712,Colorado,Season peak percentage,Bin,percent,2.9,3.0,0.007633588
11713,11713,Colorado,Season peak percentage,Bin,percent,3.0,3.1,0.007633588
11714,11714,Colorado,Season peak percentage,Bin,percent,3.1,3.2,0.007633588
11715,11715,Colorado,Season peak percentage,Bin,percent,3.2,3.3,0.007633588
11716,11716,Colorado,Season peak percentage,Bin,percent,3.3,3.4,0.007633588
11717,11717,Colorado,Season peak percentage,Bin,percent,3.4,3.5,0.007633588
11718,11718,Colorado,Season peak percentage,Bin,percent,3.5,3.6,0.007633588
11719,11719,Colorado,Season peak percentage,Bin,percent,3.6,3.7,0.007633588
11720,11720,Colorado,Season peak percentage,Bin,percent,3.7,3.8,0.007633588
11721,11721,Colorado,Season peak percentage,Bin,percent,3.8,3.9,0.007633588
11722,11722,Colorado,Season peak percentage,Bin,percent,3.9,4.0,0.007633588
11723,11723,Colorado,Season peak percentage,Bin,percent,4.0,4.1,0.007633588
11724,11724,Colorado,Season peak percentage,Bin,percent,4.1,4.2,0.007633588
11725,11725,Colorado,Season peak percentage,Bin,percent,4.2,4.3,0.007633588
11726,11726,Colorado,Season peak percentage,Bin,percent,4.3,4.4,0.007633588
11727,11727,Colorado,Season peak percentage,Bin,percent,4.4,4.5,0.007633588
11728,11728,Colorado,Season peak percentage,Bin,percent,4.5,4.6,0.007633588
11729,11729,Colorado,Season peak percentage,Bin,percent,4.6,4.7,0.007633588
11730,11730,Colorado,Season peak percentage,Bin,percent,4.7,4.8,0.007633588
11731,11731,Colorado,Season peak percentage,Bin,percent,4.8,4.9,0.007633588
11732,11732,Colorado,Season peak percentage,Bin,percent,4.9,5.0,0.007633588
11733,11733,Colorado,Season peak percentage,Bin,percent,5.0,5.1,0.007633588
11734,11734,Colorado,Season peak percentage,Bin,percent,5.1,5.2,0.007633588
